Accuracy@1,Accuracy@5,Accuracy@10
,329512,250944
,83061,289280
,328694,289152
,273499,289655
,149803,179473
,317497,290135
,330640,178238
,331053,285814
,330680,289992
,287123,282770
,305172,290491
,331550,290916
,311603,290913
,258072,291893
,38185,291924
,331864,153079
,329626,282755
,332421,289228
,332489,291996
,332034,288060
,332271,113731
,331311,203132
,331447,292491
,333631,292903
,333654,260531
,332053,276424
,333803,293428
,334625,262748
,332019,51187
,334876,294856
,335147,30881
,316356,295230
,321608,262511
,334992,251789
,336231,295897
,322914,296229
,237081,295905
,335173,249593
,252104,296439
,335778,285637
,337903,297280
,332521,262909
,338154,297645
,337181,298520
,183127,298281
,338731,298031
,334978,297734
,338531,297709
,339000,297593
,339056,299127
,336833,299155
,339228,297392
,338212,285000
,339700,295629
,339896,299931
,334980,299928
,340371,188595
,316269,63692
,341109,296781
,342074,297116
,338675,297183
,342559,296782
,342249,296784
,338229,300780
,342926,300805
,342391,300981
,343245,300940
,343422,194175
,295200,302581
,343242,285809
,344436,301530
,345003,303314
,345429,276906
,345740,303607
,347302,303605
,343385,303405
,355830,303773
,24804,303794
,356778,300157
,335224,303785
,353731,303945
,350290,304052
,350285,304573
,304176,304826
,360642,304174
,360913,303705
,347599,303698
,361559,304083
,221782,283427
,125326,306392
,357325,306504
,41302,306755
,365041,306970
,368452,306923
,350511,286524
,369319,297566
,369558,307398
,296589,307407
,71406,307816
,106228,216627
,372973,232333
,322556,308447
,373788,308898
,339224,271228
,374074,309035
,373944,309415
,348758,307758
,300542,309806
,374264,309977
,374920,309163
,355039,236850
,353221,310609
,348368,310687
,374689,304191
,374111,311099
,353472,304217
,376688,310690
,376779,311835
,357997,285137
,373885,295429
,353126,310982
,352785,105668
,377184,120615
,335132,310396
,377445,310903
,372516,310641
,181788,312074
,378619,312966
,377474,314585
,380520,313972
,272472,314354
,376882,314777
,252779,103450
,379525,316756
,383358,316627
,383491,317057
,320878,317066
,385389,311283
,385504,317068
,384543,303617
,386272,313478
,386203,317474
,385550,312204
,386762,308672
,386807,313943
,172388,98025
,387536,310470
,337086,251200
,332635,318255
,388342,318388
,272342,318127
,387940,318607
,391520,318734
,393007,318731
,393932,318772
,395007,240690
,395691,319854
,395919,320199
,396759,320511
,397842,320133
,392946,318797
,397888,308199
,398383,155828
,396808,321550
,399087,302831
,397465,321818
,399291,322253
,397467,322812
,377141,312189
,395835,323134
,398648,322331
,399997,261498
,401418,322538
,198748,287374
,198508,298426
,405376,319532
,337680,324429
,406478,305255
,406463,139197
,406171,314075
,406995,314069
,406992,324285
,407382,323690
,407434,318010
,408330,21417
,410569,325221
,408072,325694
,410830,325812
,104379,325258
,408060,325982
,411585,41092
,411641,99540
,411588,326116
,409520,139215
,414960,313313
,356687,306069
,416401,328315
,418692,304135
,393098,328198
,385237,86576
,421160,197969
,251824,328481
,422792,320084
,420188,329512
,417765,83061
,,328694
,,273499
,,149803
,,317497
,,330640
,,331053
,,330680
,,287123
,,328554
,,305172
,,331550
,,311603
,,258072
,,38185
,,331864
,,327079
,,329626
,,332421
,,332489
,,332034
,,332271
,,331311
,,331447
,,333631
,,333654
,,332053
,,333803
,,334625
,,332019
,,333541
,,334876
,,335147
,,316356
,,332124
,,321608
,,334864
,,334992
,,336231
,,331551
,,322914
,,337077
,,337156
,,237081
,,335173
