Accuracy@1,Accuracy@5,Accuracy@10
,343634,332305
,343721,332443
,344044,332562
,344173,332577
,344220,333081
,344297,333101
,344580,333400
,344654,333489
,344727,333577
,344827,333589
,345094,333699
,345468,333764
,345736,333765
,345745,333970
,346073,334236
,346624,334373
,346753,334387
,346839,334470
,346978,334559
,347014,334571
,347025,334577
,347119,334859
,347205,335308
,347471,335444
,347491,335525
,347837,335543
,347983,335704
,348445,335733
,348461,335877
,348609,335889
,348720,335960
,348798,336061
,349104,336139
,349118,336378
,349135,336682
,349331,336684
,349721,336824
,349993,336985
,350089,336996
,350230,337002
,351212,337127
,351358,337141
,351720,337207
,351835,337343
,352076,337380
,352508,337482
,353240,337488
,353342,337636
,354151,338124
,354418,338267
,354739,338280
,354890,338450
,355056,338559
,355059,338707
,355101,338735
,355210,339142
,355228,339227
,355763,339350
,356116,339481
,356124,339573
,356307,339702
,356639,339728
,356840,339731
,357135,339787
,357136,339877
,357251,339982
,357521,339994
,357538,340342
,357786,340465
,357853,340508
,357856,340656
,357859,340873
,357875,341118
,357906,341219
,357921,341227
,358439,341273
,358566,341327
,358672,341702
,358739,341793
,358788,341903
,359079,341923
,359117,342610
,359131,342685
,359438,342849
,359887,342929
,360160,342998
,360232,343003
,360513,343033
,361127,343141
,361177,343261
,361275,343295
,361460,343305
,361472,343406
,361672,343442
,361673,343445
,361851,343524
,362229,343536
,362345,343634
,362421,343721
,362501,344044
,363053,344114
,363961,344173
,364192,344220
,364402,344266
,364529,344297
,365018,344580
,365181,344654
,365205,344727
,365230,344827
,365470,345094
,365483,345468
,365537,345736
,365538,345745
,365753,346073
,365759,346148
,366108,346624
,366214,346753
,366610,346839
,366619,346978
,366834,347014
,366855,347025
,366906,347119
,366985,347205
,367963,347471
,368281,347491
,368968,347837
,369006,347983
,369229,348215
,369434,348445
,369560,348461
,369790,348609
,369866,348720
,370026,348798
,370130,349085
,370214,349104
,370382,349118
,370448,349135
,370471,349325
,370632,349331
,371027,349721
,371079,349993
,371100,350089
,371233,350230
,371289,351212
,371416,351358
,371424,351720
,371510,351835
,371546,352076
,371817,352508
,372078,353240
,372152,353342
,372240,354151
,372844,354418
,372956,354739
,373148,354890
,373961,354967
,374001,355056
,374021,355059
,374058,355101
,374121,355210
,374227,355228
,374289,355763
,374326,356116
,374534,356124
,374700,356307
,374795,356639
,375223,356840
,375264,357135
,375651,357136
,375762,357251
,375826,357521
,376102,357538
,376155,357554
,376253,357786
,376254,357853
,376269,357856
,376329,357859
,376332,357875
,376441,357906
,377031,357921
,377559,358439
,377751,358566
,377769,358578
,377798,358672
,377837,358739
,377854,358788
,377884,359079
,377963,359117
,378029,359131
,378034,359438
,378109,359887
,378114,360159
,378330,360160
,378332,360232
,378440,360513
,378457,361127
,378504,361177
,378535,361275
,378992,361460
,379128,361472
,379299,361672
,379573,361673
,379590,361851
,379693,362118
,379717,362208
,380322,362229
,380654,362345
,380676,362421
,381219,362501
,381470,362522
,381765,363053
,383269,363961
,384303,364039
,385046,364192
,385128,364402
,385394,364529
,385592,365018
,385795,365181
,386022,365205
,386070,365230
,386173,365470
,386561,365483
,386663,365537
,387140,365538
,387247,365753
,387367,365759
,387475,366108
,38789,366214
,388866,366610
,388931,366619
,388955,366834
,388974,366855
,389018,366906
,389335,366985
,389901,367159
,389941,367963
,391138,368281
,391626,368751
,391866,368968
,392066,368994
,392602,369006
,393327,369229
,393398,369434
,393999,369560
,394013,369790
,394157,369831
,394402,369866
